Code,Area,Total,Austria,Belgium,Denmark,Finland,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Rep of Ireland,Spain,Sweden,French Overseas Depts,Rep of Estonia,Czech Rep,Slovak Rep,Hungary,Rep of Latvia,Rep of Lithuania,Poland,Rep of Slovenia,Malta,Cyprus,Bulgaria,Romania,Switzerland,Norway,Iceland,Ukraine,Russian Federation,Rep of Armenia,Rep of Belarus,Rep of Moldova,Rep of Azerbaijan,Rep of Georgia,Turkey,Albania,Rep of Croatia,Rep of Bosnia-Herzegovina,Former Yug Rep of Macedonia,Serbia and Montenegro,Andorra,Monaco,Liechtenstein,Faroe Islands,Algeria,Angola,Benin,Bissau ..-Guinea-..,Botswana,Burkina Faso,Burundi,Cameroon,Cape Verde Islands,Central African Rep,Chad,Comoro Islands,Congo,Cote D Ivoire,Democratic Rep of Congo,Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Kenya,Lesotho,Liberia,Libya,Malagasy Rep,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Principe and Sao Tome,Rwanda,Senegal,Seychelles,Sierra Leone,Somalia,South Africa,St Helena and Deps,Sudan,Swaziland,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe,Afghanistan,Arab Emirates,Bahrain,Bangladesh,Bhutan,Brunei,Cambodia,China Peoples Rep,_Macau,_Hong Kong,East Timor,India,Indonesia,Iran,Iraq,Israel,Japan,Jordan,North Korea,South Korea,Kuwait,Laos,Lebanon,Malaysia,_Sabah,Mongolia,Union of Myanmar ..-Burma-..,Nepal,Oman,Pakistan,Philippines,Qatar,Rep of Kazakhstan,Rep of Kyrgyzstan,Rep of Tajikistan,Rep of Turkmenistan,Rep of Uzbekistan,Saudi Arabia,Singapore,Sri Lanka,Syria,Taiwan,Thailand,Vietnam,Rep of Yemen,Maldive Islands,British Indian Ocean Islands,USA,Canada,Anguilla,Antigua,Argentina,Bahamas,Barbados,Barbuda,Belize,Bermuda,Bolivia,Brazil,Cayman Islands,Chile,Colombia,Commonwealth of Dominica,Costa Rica,Cuba,Dominican Rep,Ecuador,El Salvador,Falkland Islands and Deps,Grenada,Guatemala,Guyana,Haiti,Honduras,Jamaica,Mexico,Montserrat,Nevis - St Kitts-Nevis,Nicaragua,Panama,Paraguay,Peru,St Lucia,St Vincent and Grenadines,Suriname,Trinidad and Tobago,Turks and Caicos Islands,Uruguay,Venezuala,Virgin Islands ..-British-..,Australia,New Zealand,Fiji,Samoa,American Samoa,Tonga,Cook Islands,Micronesia ..-Sub Region-..,Papua New Guinea,Pitcairn,Solomon Islands,Vanuatu,Others and Unknown
00BD,Richmond upon Thames,2900,10,0,20,10,120,130,10,80,0,50,30,100,40,70,0,10,40,70,40,20,30,510,10,10,0,20,10,10,10,0,10,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,30,0,0,0,110,0,30,0,10,20,0,0,10,0,0,10,10,0,0,10,0,0,30,30,0,10,0,0,0,0,0,10,10,0,0,30,0,0,0,0,160,40,0,0,10,0,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,270,100,0,0,0,0,0,0,0,0,0,0,0
00BE,Southwark,9570,40,60,60,30,680,330,90,430,10,120,180,150,250,100,0,20,70,120,110,80,210,1170,0,20,30,30,30,30,30,0,20,40,0,10,0,0,20,80,20,10,0,10,0,0,0,0,0,30,0,0,0,10,0,0,10,0,0,0,0,0,40,0,0,10,0,10,30,0,20,230,10,20,0,0,0,0,0,10,0,20,10,0,0,0,680,0,0,10,0,160,30,430,0,0,0,10,0,0,30,10,20,20,0,0,70,0,0,0,260,0,10,0,240,10,20,10,10,60,0,0,50,0,0,0,80,0,10,0,10,0,120,70,0,10,0,10,10,20,0,40,30,0,10,40,40,0,0,0,190,100,0,0,10,0,10,0,0,0,70,260,0,10,120,0,0,10,0,20,0,0,0,0,10,0,0,110,20,0,0,0,0,0,20,10,0,0,20,0,0,20,0,530,150,0,0,0,0,0,0,0,0,0,0,0
00BF,Sutton,1910,0,0,10,10,40,70,10,30,0,30,40,30,20,10,0,10,30,30,30,20,60,360,0,0,0,30,20,10,0,0,10,10,0,0,0,10,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,50,0,0,0,0,40,0,0,0,0,0,0,100,0,0,0,0,0,0,10,0,30,10,0,0,40,0,0,0,20,0,0,0,130,0,20,10,0,0,0,0,30,0,0,0,10,0,0,0,20,0,50,40,0,0,0,0,0,0,0,0,100,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0
00BG,Tower Hamlets,11570,40,60,80,50,620,360,100,530,10,90,130,200,370,230,0,50,50,120,130,130,370,1060,10,20,20,60,40,60,50,0,30,90,10,20,10,0,20,80,10,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,10,10,0,10,30,0,10,0,0,0,0,0,0,0,20,20,0,0,0,90,0,0,0,0,10,60,260,0,0,0,0,0,10,0,0,10,10,0,0,2100,0,0,0,330,0,10,0,590,0,10,10,10,100,0,0,50,0,0,10,70,0,0,10,20,0,190,30,0,10,10,0,0,60,0,70,20,10,10,30,10,0,0,0,260,150,0,0,10,0,0,0,0,0,10,230,0,10,60,0,0,10,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,10,0,0,0,10,0,0,10,0,740,260,0,0,0,0,0,0,0,0,0,0,0
00BH,Waltham Forest,9460,10,20,20,20,260,130,20,120,0,80,130,50,80,30,0,20,300,710,150,140,830,1940,10,0,20,120,140,0,10,0,20,30,0,20,20,0,0,110,60,10,0,0,0,0,0,0,0,80,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,10,0,10,0,0,10,130,0,20,0,0,0,0,10,0,10,100,10,0,0,0,150,0,0,0,0,0,60,790,0,0,0,20,0,10,10,10,40,20,0,0,160,0,0,0,70,0,0,0,270,0,10,10,0,10,0,0,10,0,0,0,30,0,0,20,10,0,910,40,0,0,10,0,0,10,0,0,110,0,0,10,10,0,0,0,60,40,0,0,0,0,10,0,0,0,0,60,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,60,0,0,0,0,0,0,0,10,10,0,30,0,0,0,0,150,60,0,0,0,0,0,0,0,0,0,0,0
00BJ,Wandsworth,11600,30,40,30,30,460,350,60,430,0,130,170,280,190,110,0,30,130,230,110,40,110,2070,10,10,10,60,30,40,40,10,10,30,0,10,0,0,0,100,10,10,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,10,0,0,60,0,10,0,0,0,0,0,0,0,50,20,0,0,0,70,0,0,0,0,10,60,1230,0,0,0,10,0,0,20,10,30,20,0,0,30,0,0,0,70,0,0,0,270,0,20,10,10,60,0,0,40,0,0,10,30,0,0,10,20,0,320,130,0,0,10,0,10,0,0,10,70,0,0,70,0,0,0,0,230,140,0,0,20,0,0,0,0,0,10,210,0,10,90,0,0,0,0,10,0,0,0,0,10,0,0,50,30,0,0,0,0,0,20,0,0,0,20,0,0,20,0,1720,650,0,0,0,0,0,0,0,0,0,0,0
00BK,Westminster,11670,60,60,100,30,1140,420,280,780,0,260,190,160,430,430,0,20,70,90,100,70,110,690,20,20,50,30,30,80,40,10,40,100,0,10,10,10,10,60,20,20,10,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,50,0,70,20,0,10,20,0,10,0,0,10,0,0,0,0,10,40,0,0,0,60,0,0,0,0,0,20,190,0,30,0,10,0,10,10,0,10,10,0,0,100,0,10,0,130,0,10,0,370,20,60,40,60,130,20,0,60,20,0,90,130,0,20,10,20,0,90,150,0,20,10,0,0,20,10,50,10,20,10,60,0,0,0,0,790,240,0,0,30,0,0,0,0,0,10,210,0,10,110,0,0,0,0,10,0,0,0,0,0,0,0,10,40,0,0,0,10,0,10,10,0,0,10,0,0,20,0,1320,350,0,0,0,0,0,0,0,0,0,0,20
A,North East,13330,30,30,20,20,290,230,100,160,0,110,110,160,140,60,0,30,290,310,120,150,230,4120,10,10,20,30,60,10,20,0,30,30,0,10,0,0,0,90,20,0,10,0,0,0,0,0,0,10,10,0,0,10,0,0,20,0,0,0,0,20,0,20,0,40,0,60,10,0,10,40,0,30,10,0,40,0,10,0,0,30,10,0,0,0,230,0,0,0,0,0,20,140,0,20,0,10,0,10,10,10,70,20,0,0,280,0,0,0,750,0,20,0,1700,20,140,120,10,50,20,0,20,10,0,10,280,0,0,20,30,10,430,320,0,10,0,0,0,0,0,10,180,20,50,150,50,0,0,0,140,90,0,0,10,0,0,0,0,0,0,20,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,60,0,0,0,0,0,0,0,0,0,0,30
B,North West,51120,80,130,110,80,830,860,290,530,0,490,620,660,660,210,0,110,1390,2650,730,700,1040,20050,20,50,60,110,150,50,110,10,120,110,0,20,20,0,10,260,50,20,10,10,10,0,0,0,0,50,20,0,0,30,0,10,100,0,0,0,0,70,20,30,0,90,0,180,50,0,70,220,10,130,0,10,170,0,100,0,0,30,40,0,10,0,960,0,10,10,30,40,240,650,0,60,0,50,10,40,40,70,250,110,0,0,730,0,0,0,1430,0,20,0,3050,50,320,270,30,80,60,0,40,20,0,20,380,0,30,30,90,0,3420,630,0,10,0,0,0,10,10,30,120,50,50,380,40,50,0,0,410,210,0,0,20,0,10,0,0,0,10,140,10,20,20,0,0,20,20,10,0,0,10,0,20,0,0,80,50,0,0,0,0,0,30,0,10,0,20,0,0,30,0,710,260,10,0,0,0,0,0,0,0,0,0,30
D,Yorkshire and the Humber,41330,70,60,60,50,580,480,180,310,0,320,340,260,370,120,0,100,800,2710,420,1230,1150,16240,20,20,30,80,110,40,50,10,100,190,10,20,10,0,10,180,60,10,10,10,0,0,0,0,0,30,10,0,0,30,0,10,60,0,0,10,0,60,10,50,0,60,0,290,30,0,80,240,10,100,10,10,40,0,80,0,0,20,30,0,10,0,500,0,10,10,0,20,180,520,0,70,10,40,0,30,50,100,400,110,0,10,370,0,0,0,950,0,10,0,2250,30,310,350,20,60,40,0,30,10,0,10,350,0,0,60,420,0,3280,410,0,10,0,0,0,10,0,10,90,50,40,260,40,60,0,0,340,160,0,0,20,0,10,0,0,0,0,90,0,10,30,0,0,10,10,0,0,0,0,0,10,0,0,80,50,0,0,0,0,0,20,0,10,0,30,0,0,10,0,480,160,10,0,0,0,0,0,0,0,0,0,40
E,East Midlands,40720,60,80,70,50,520,500,120,320,0,360,650,240,260,160,0,180,670,2220,660,1320,1800,18070,20,30,20,170,270,20,40,10,80,90,10,20,30,0,10,190,100,20,10,10,0,0,0,0,0,30,10,0,0,10,0,10,50,0,0,0,0,40,0,10,0,50,0,80,10,0,60,260,0,140,0,10,30,0,100,0,0,50,30,10,10,0,490,0,10,0,0,10,150,620,0,50,0,70,0,20,40,60,370,50,0,0,270,0,0,0,770,0,0,0,3250,30,120,150,10,60,30,0,20,10,0,20,180,0,10,10,90,0,880,470,0,0,0,0,0,10,0,30,150,20,20,210,60,10,0,0,260,170,0,10,20,0,10,0,0,0,0,120,0,10,10,0,0,10,10,10,0,0,0,0,10,0,0,90,30,0,0,0,0,0,10,0,10,0,20,0,0,20,0,380,130,0,0,0,0,0,0,0,0,0,0,20
F,West Midlands,47230,100,120,140,70,810,720,140,290,0,690,470,340,340,180,0,100,690,2770,620,1030,1070,18310,30,30,40,150,120,30,60,0,110,100,0,50,20,0,30,160,100,10,10,20,0,0,0,0,0,20,20,0,0,40,0,20,100,0,0,0,0,60,20,30,0,40,0,330,40,0,110,350,10,110,10,10,50,0,60,0,0,70,30,0,10,0,640,0,10,10,0,20,280,540,0,80,0,190,10,20,40,50,430,190,0,0,800,0,0,0,940,0,10,0,4050,30,250,350,20,70,20,10,50,10,0,20,230,0,0,10,210,0,2970,560,0,10,0,0,0,10,0,20,210,20,20,230,40,130,0,0,310,210,0,0,10,0,10,0,0,0,0,90,10,10,30,0,0,10,20,10,0,0,0,0,30,0,0,310,30,0,0,0,0,0,10,10,0,0,20,0,0,10,0,420,140,10,0,0,0,0,0,0,0,0,0,30
G,East of England,52730,90,120,150,90,970,920,190,690,10,410,1550,520,570,220,0,200,830,2530,840,1050,3110,19590,40,50,80,190,250,80,50,10,230,170,0,20,80,0,0,280,140,30,20,10,10,0,0,0,0,60,10,0,10,20,0,0,40,0,0,0,0,40,10,10,0,50,0,20,10,0,60,400,10,140,0,0,10,0,100,0,10,120,30,0,10,0,770,0,10,10,10,30,20,1170,0,20,0,50,0,30,40,90,570,70,0,0,700,0,0,0,820,0,10,0,3340,40,110,90,50,120,30,0,50,0,0,40,220,0,10,10,320,0,1370,860,0,10,0,0,0,40,0,30,300,20,30,360,40,0,0,0,850,310,0,0,30,0,10,0,0,0,0,230,0,20,40,0,0,10,10,10,0,0,10,0,30,0,0,100,60,0,0,0,0,0,30,10,10,0,60,0,0,30,0,910,340,10,0,0,0,0,0,0,0,0,0,30
H,London,240930,720,940,1150,580,10560,6420,1610,7590,40,3510,3870,3520,4280,2780,0,550,2310,4860,3690,1880,8210,42930,280,200,650,1390,1930,640,710,90,530,930,40,190,130,90,150,2520,820,230,130,180,50,0,0,0,0,650,80,20,10,60,10,20,270,10,0,10,0,250,220,90,10,300,10,370,250,10,320,2960,80,710,0,40,100,10,100,20,70,1450,400,20,40,10,6220,30,30,70,30,510,1610,7780,0,170,20,290,30,90,480,260,820,900,10,10,5220,10,20,20,2670,0,70,0,18340,180,910,480,520,1360,100,50,970,100,0,360,1050,0,110,280,2130,10,8660,2190,0,130,110,20,80,350,30,410,3330,270,140,920,270,40,10,0,5000,2260,0,20,270,30,90,0,10,10,200,3390,0,120,1490,10,20,80,70,210,20,0,90,10,160,0,10,1310,380,10,10,0,10,10,160,190,70,0,450,0,20,220,0,14870,5290,20,0,0,0,0,0,10,0,0,0,190
J,South East,79330,170,240,240,160,2130,1960,390,1230,10,770,1270,850,1270,450,0,260,1620,3500,1490,1220,1900,24140,70,110,80,310,490,180,140,30,280,310,10,30,40,20,20,510,210,40,20,40,10,0,0,0,0,90,10,0,0,60,0,10,70,0,0,0,0,20,20,10,0,110,0,40,60,0,150,650,20,260,10,10,40,0,60,0,20,270,70,10,20,0,920,0,10,20,10,50,70,2870,0,90,20,190,0,40,100,110,790,130,0,0,730,0,10,10,1510,0,30,0,5290,80,220,100,80,330,40,10,210,10,0,30,370,0,0,20,2820,0,2110,1460,0,40,10,0,10,60,10,60,590,70,60,660,80,10,0,0,1320,670,0,0,110,10,30,0,0,0,10,530,0,40,150,0,10,30,10,40,0,0,10,0,20,0,10,110,110,0,0,0,0,0,50,20,50,0,110,0,10,80,0,2090,750,60,0,0,0,0,0,0,0,0,0,40
K,South West,41230,70,90,90,80,900,860,140,580,0,330,890,360,780,200,0,130,970,2070,660,550,1080,17360,20,40,40,140,190,60,50,20,210,160,0,40,20,0,10,300,70,20,10,10,0,0,0,0,0,30,0,0,0,10,0,0,30,0,0,0,0,10,0,0,0,50,0,40,10,0,60,100,10,80,0,0,30,0,20,0,0,30,40,0,0,0,240,0,0,10,10,20,240,940,0,30,10,20,0,30,30,50,200,20,0,0,310,0,0,0,830,0,20,0,1880,50,110,60,20,140,20,0,120,0,0,10,220,0,10,10,290,0,330,920,0,10,0,0,0,40,0,20,90,30,50,360,40,10,0,0,450,260,0,0,30,0,10,0,0,0,0,470,0,20,130,0,0,10,10,40,0,0,0,0,20,0,0,90,50,0,0,0,0,0,40,10,30,0,20,0,0,60,0,910,400,30,0,0,0,0,0,0,0,0,0,20
923,Scotland,51890,60,90,130,110,1130,980,210,560,10,360,270,1240,1050,250,0,240,1110,1710,740,980,1070,22820,20,80,20,140,120,80,120,20,110,170,0,30,10,20,0,160,20,10,10,10,0,0,0,0,0,60,10,0,0,20,0,10,30,0,0,0,0,40,0,10,0,50,0,10,10,0,30,150,0,50,10,0,50,0,50,0,0,20,30,0,10,0,1020,0,20,0,0,10,50,770,0,20,10,30,0,20,40,30,100,20,0,0,170,0,0,0,1580,0,10,0,3440,50,110,80,20,100,30,0,60,0,0,20,380,0,10,0,140,10,1170,410,0,40,10,0,10,10,10,40,70,40,40,190,30,0,0,0,1000,710,0,0,30,0,0,0,0,0,0,110,0,20,40,0,0,10,10,10,0,0,0,0,10,0,0,10,50,0,0,0,0,0,20,0,10,0,20,0,0,60,0,1690,570,10,0,0,0,0,0,0,0,0,0,40
922,Northern Ireland,19680,10,20,10,10,200,150,10,80,0,50,410,930,150,30,0,40,460,1830,300,600,2580,8900,0,10,0,60,140,10,0,0,180,60,0,10,10,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,110,0,10,0,0,0,10,0,20,30,0,0,0,40,0,0,0,230,0,0,0,520,0,40,0,0,10,10,0,10,0,0,0,50,0,0,0,20,0,40,410,0,0,0,0,0,0,0,0,10,0,10,40,0,0,0,0,150,90,0,0,10,0,0,0,0,0,0,40,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,180,60,10,0,0,0,0,0,0,0,0,0,0
924,Wales,16720,40,20,20,20,310,290,90,140,0,100,290,300,230,60,0,50,340,900,320,160,390,6650,10,20,10,50,80,10,30,0,20,40,0,10,0,0,0,140,20,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,20,0,0,0,0,10,0,10,0,40,0,30,10,0,20,50,0,50,10,0,30,0,10,0,0,10,10,0,0,0,210,0,0,0,0,0,60,180,0,40,0,10,0,20,10,30,60,10,0,0,230,0,0,0,490,0,10,0,1370,10,80,100,10,30,30,0,30,10,0,10,130,0,0,10,150,0,350,410,0,10,0,0,0,10,0,20,40,10,20,150,10,20,0,0,180,100,0,0,10,0,10,0,0,0,0,40,0,10,10,0,0,10,0,0,0,0,0,0,20,0,0,10,20,0,0,0,0,0,0,10,0,0,10,0,0,10,0,250,100,0,0,0,0,0,0,0,0,0,0,10
Overseas Residents,Overseas Residents,9580,60,70,80,40,790,680,60,330,0,170,60,600,590,190,0,40,160,540,150,180,300,1230,0,20,10,20,70,60,20,0,20,10,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,340,0,0,0,10,20,0,0,20,0,0,0,20,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,150,210,0,0,10,0,0,0,0,0,0,30,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,250,30,0,0,0,0,0,0,0,0,0,10
926,UK,705840,1550,2010,2280,1360,20010,15070,3530,12800,80,7660,10810,9970,10690,4920,10,2050,11650,28600,10740,11030,23920,220430,530,660,1070,2850,3980,1280,1400,210,2010,2360,80,470,360,160,240,4850,1620,410,250,310,100,0,0,10,0,1050,180,40,20,340,20,90,790,10,0,20,0,630,320,270,20,880,10,1430,500,20,970,5420,150,1800,80,90,600,20,700,20,110,2110,720,50,120,20,12250,50,120,130,100,710,2920,16800,10,660,80,980,70,360,890,880,4110,1640,20,50,9880,30,50,50,13000,0,220,0,48820,570,2730,2160,790,2420,420,70,1620,180,10,540,3860,0,190,470,6730,50,25010,9060,10,270,140,30,110,530,80,660,5190,610,530,3920,720,330,30,0,10560,5460,0,40,570,60,180,0,30,20,250,5300,30,300,2010,10,50,180,180,340,30,0,120,30,350,10,30,2210,880,20,20,10,30,20,390,250,180,10,760,0,50,530,0,24210,8500,200,10,0,10,0,10,10,20,10,0,470
