Code,Area,Total,Austria,Belgium,Denmark,Finland,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Rep of Ireland,Spain,Sweden,French Overseas Depts,Rep of Estonia,Czech Rep,Slovak Rep,Hungary,Rep of Latvia,Rep of Lithuania,Poland,Rep of Slovenia,Malta,Cyprus,Bulgaria,Romania,Switzerland,Norway,Iceland,Ukraine,Russian Federation,Rep of Armenia,Rep of Belarus,Rep of Moldova,Rep of Azerbaijan,Rep of Georgia,Turkey,Albania,Rep of Croatia,Rep of Bosnia-Herzegovina,Former Yug Rep of Macedonia,Serbia and Montenegro,Andorra,Monaco,Liechtenstein,Faroe Islands,Algeria,Angola,Benin,Bissau ..-Guinea-..,Botswana,Burkina Faso,Burundi,Cameroon,Cape Verde Islands,Central African Rep,Chad,Comoro Islands,Congo,Cote D Ivoire,Democratic Rep of Congo,Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Kenya,Lesotho,Liberia,Libya,Malagasy Rep,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Principe and Sao Tome,Rwanda,Senegal,Seychelles,Sierra Leone,Somalia,South Africa,St Helena and Deps,Sudan,Swaziland,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe,Afghanistan,Arab Emirates,Bahrain,Bangladesh,Bhutan,Brunei,Cambodia,China Peoples Rep,_Macau,_Hong Kong,East Timor,India,Indonesia,Iran,Iraq,Israel,Japan,Jordan,North Korea,South Korea,Kuwait,Laos,Lebanon,Malaysia,_Sabah,Mongolia,Union of Myanmar ..-Burma-..,Nepal,Oman,Pakistan,Philippines,Qatar,Rep of Kazakhstan,Rep of Kyrgyzstan,Rep of Tajikistan,Rep of Turkmenistan,Rep of Uzbekistan,Saudi Arabia,Singapore,Sri Lanka,Syria,Taiwan,Thailand,Vietnam,Rep of Yemen,Maldive Islands,British Indian Ocean Islands,USA,Canada,Anguilla,Antigua,Argentina,Bahamas,Barbados,Barbuda,Belize,Bermuda,Bolivia,Brazil,Cayman Islands,Chile,Colombia,Commonwealth of Dominica,Costa Rica,Cuba,Dominican Rep,Ecuador,El Salvador,Falkland Islands and Deps,Grenada,Guatemala,Guyana,Haiti,Honduras,Jamaica,Mexico,Montserrat,Nevis - St Kitts-Nevis,Nicaragua,Panama,Paraguay,Peru,St Lucia,St Vincent and Grenadines,Suriname,Trinidad and Tobago,Turks and Caicos Islands,Uruguay,Venezuala,Virgin Islands ..-British-..,Australia,New Zealand,Fiji,Samoa,American Samoa,Tonga,Cook Islands,Micronesia ..-Sub Region-..,Papua New Guinea,Pitcairn,Solomon Islands,Vanuatu,Others and Unknown
00BD,Richmond upon Thames,2980,10,20,20,20,120,130,20,80,0,50,40,130,40,50,0,10,60,100,50,10,40,470,0,0,0,10,10,10,10,0,20,10,0,0,0,10,0,20,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,10,10,0,0,20,0,0,0,20,0,0,0,80,0,30,0,10,10,0,0,10,0,0,0,10,0,0,0,0,0,20,30,0,0,0,0,0,0,0,10,20,0,0,30,0,0,0,0,130,60,0,0,10,0,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,310,90,0,0,0,0,0,0,0,0,0,0,10
00BE,Southwark,9690,50,60,40,30,540,290,80,320,0,150,150,150,230,90,0,30,70,130,90,100,280,1050,10,0,40,20,20,20,20,0,30,40,0,0,0,10,10,60,20,10,0,10,0,0,0,0,0,30,10,0,0,0,0,0,30,0,0,0,0,10,60,10,0,10,0,30,30,0,20,340,20,10,0,10,0,0,10,0,0,30,10,0,10,0,890,0,0,0,0,150,60,540,0,10,0,10,0,0,40,10,40,20,0,0,80,0,0,0,240,0,0,0,240,0,30,10,0,50,0,0,70,0,0,10,80,0,0,0,10,0,80,60,0,0,0,0,0,10,0,40,30,0,10,30,50,0,0,0,190,90,0,0,20,0,0,0,0,0,160,270,0,10,130,0,0,10,0,20,0,0,10,0,10,0,0,170,20,0,0,0,0,0,10,20,0,0,30,0,0,20,0,450,140,0,0,0,0,0,0,0,0,0,0,0
00BF,Sutton,1690,10,10,10,0,40,50,0,20,0,10,30,30,20,10,0,10,30,30,30,10,40,260,0,10,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,10,0,0,70,0,0,0,0,40,0,0,0,0,0,0,120,0,0,0,0,0,0,20,0,40,0,0,0,30,0,0,0,20,0,0,0,120,0,10,10,0,0,0,0,20,0,0,0,20,0,0,0,10,0,40,40,0,0,0,0,0,0,0,0,70,10,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0
00BG,Tower Hamlets,10460,40,30,60,40,440,290,70,380,0,100,100,180,270,180,0,50,80,110,110,120,560,1050,10,20,20,40,30,40,30,10,30,60,0,20,10,10,20,60,10,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,10,0,10,40,0,10,0,0,0,0,0,0,0,20,20,0,0,0,80,0,0,0,0,10,80,270,0,10,0,0,0,10,0,0,20,0,0,0,1900,0,0,0,300,0,0,0,480,10,10,0,10,80,0,0,50,0,0,10,110,0,0,0,20,0,170,30,0,10,0,0,10,30,0,50,20,0,0,30,30,0,0,0,220,110,0,0,10,0,0,0,0,0,10,240,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,10,10,0,0,10,0,0,10,0,670,240,0,0,0,0,0,0,0,0,0,0,0
00BH,Waltham Forest,9900,20,20,20,10,210,110,20,140,0,90,130,60,70,30,0,40,350,520,110,150,1030,1650,10,0,20,70,60,10,10,0,40,20,0,0,10,10,0,90,40,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,10,0,0,20,220,0,10,0,0,0,0,20,0,10,260,10,0,20,0,200,0,0,0,0,0,110,1210,0,0,0,20,0,10,10,20,40,20,0,0,90,0,0,0,80,0,0,0,300,0,20,10,0,20,0,0,10,0,0,0,20,0,0,20,0,0,960,70,0,0,0,0,10,10,0,0,130,0,0,10,20,0,0,0,40,40,0,0,10,0,10,0,0,0,0,50,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,10,10,0,30,0,0,10,0,130,60,0,0,0,0,0,0,0,0,0,0,0
00BJ,Wandsworth,11440,40,40,60,30,370,270,50,360,0,150,140,290,190,110,0,30,130,250,110,40,120,1880,10,10,20,40,20,30,40,0,20,20,0,10,0,0,0,60,10,10,10,10,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,10,10,0,0,90,0,10,0,0,0,0,0,0,0,80,10,0,0,0,70,0,0,0,0,10,70,1490,0,0,0,0,0,0,10,10,40,10,0,0,40,0,0,0,70,0,0,0,270,0,20,10,10,40,0,0,50,0,0,10,40,0,0,0,10,0,360,110,0,0,0,0,0,0,0,20,60,0,10,60,0,0,0,0,190,140,0,0,30,0,0,0,0,0,10,200,0,10,70,0,0,0,0,10,0,0,10,0,10,0,0,60,20,0,0,0,0,0,0,0,0,0,10,0,0,30,0,1720,660,0,0,0,0,0,0,0,0,0,0,0
00BK,Westminster,10960,60,50,90,50,890,410,210,700,10,260,170,150,430,390,0,30,70,130,100,50,110,590,20,10,30,30,20,40,50,0,30,110,0,0,0,10,10,50,10,20,10,10,10,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,70,20,0,0,20,0,10,0,0,20,0,0,0,0,20,40,0,0,0,40,0,0,0,0,0,30,260,0,30,0,0,0,10,10,10,10,10,0,0,90,0,10,0,120,0,0,0,330,20,70,40,40,130,10,0,40,10,0,80,130,0,20,0,10,0,80,140,0,20,0,0,0,10,10,60,40,20,10,60,0,10,0,0,630,230,0,0,20,0,0,0,0,0,0,280,0,10,110,0,0,0,0,10,0,0,0,0,0,0,0,20,40,0,0,0,0,0,10,0,0,0,10,0,0,10,0,1430,370,0,0,0,0,0,0,0,0,0,0,10
A,North East,10930,30,20,10,20,240,190,100,150,0,80,90,140,150,50,0,30,310,320,90,140,260,2510,0,10,10,40,40,10,20,0,20,40,0,10,10,0,0,80,30,0,0,0,0,0,0,0,0,10,20,0,0,10,0,0,20,0,0,0,0,30,10,20,0,30,0,60,10,0,10,30,0,30,10,0,30,0,0,0,0,20,0,0,0,0,260,0,0,0,0,0,20,210,0,30,0,10,0,10,20,20,80,40,0,0,230,0,0,0,690,0,20,0,1220,40,260,180,0,40,10,0,10,0,0,10,210,0,0,10,10,0,370,420,0,0,0,0,0,0,0,10,110,10,30,90,30,0,0,0,120,60,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,150,50,0,0,0,0,0,0,0,0,0,0,20
B,North West,48810,80,100,120,80,770,710,240,510,0,560,600,700,710,190,0,170,1580,2220,610,1020,1650,16790,20,60,60,290,210,50,70,10,160,130,10,60,20,10,10,210,40,20,20,10,10,0,0,0,0,60,40,0,0,40,0,10,100,0,0,0,0,70,10,80,0,50,0,110,20,0,50,250,10,110,0,10,160,0,210,0,0,60,20,10,30,0,930,0,10,10,30,30,290,1030,0,110,10,40,10,30,50,90,330,70,0,0,720,0,0,0,1470,0,20,0,3190,40,520,380,30,70,50,0,40,10,0,20,410,0,20,40,40,0,2970,550,0,10,0,0,0,10,10,40,80,60,40,290,50,40,0,0,340,230,0,0,30,0,10,0,0,0,0,140,0,10,20,0,0,20,0,10,0,0,0,0,30,0,0,110,70,0,0,0,0,0,20,10,0,0,40,0,0,20,0,690,220,10,0,0,0,0,0,0,0,0,0,50
D,Yorkshire and the Humber,36500,70,60,70,40,440,410,140,280,0,270,370,270,360,110,0,190,930,2620,310,1940,1640,11200,30,20,30,70,80,20,50,10,120,270,0,80,30,10,10,190,50,10,10,10,10,0,0,0,0,30,20,0,0,40,0,20,40,0,0,0,0,70,10,40,0,40,0,300,40,0,80,330,10,110,10,10,30,0,110,0,0,20,20,0,20,0,440,0,10,0,10,10,180,860,0,100,10,30,0,10,40,80,500,70,0,0,310,0,0,0,940,0,10,0,2080,30,460,490,10,50,30,0,30,10,0,10,380,0,10,30,90,0,2670,340,0,10,0,0,0,10,0,20,70,60,20,170,30,60,0,0,340,170,0,0,20,0,10,0,0,0,0,90,0,10,30,0,0,0,10,10,0,0,10,0,20,0,0,80,30,0,0,0,0,0,20,10,0,0,30,0,0,10,0,430,150,10,0,0,0,0,0,0,0,0,0,40
E,East Midlands,38720,60,70,80,30,510,450,130,300,0,420,770,230,300,180,0,300,830,2040,610,1920,2210,14060,20,30,40,140,160,20,60,0,100,110,0,20,30,10,0,160,90,20,10,10,10,0,0,0,0,20,10,0,0,20,0,0,90,0,0,0,0,30,0,20,0,40,0,60,20,0,40,340,10,140,10,10,20,0,220,0,10,80,10,10,30,0,470,0,0,0,10,20,240,1050,0,50,10,70,0,20,40,60,460,70,0,0,260,0,0,0,870,0,10,0,3380,20,170,230,20,50,30,0,30,0,0,10,200,0,10,10,50,0,760,360,0,10,0,0,0,10,0,20,130,20,20,190,60,0,0,0,320,140,0,0,20,0,10,0,0,0,0,140,0,10,20,0,0,10,10,10,0,0,0,0,20,0,0,120,20,0,0,0,0,0,10,10,0,0,30,0,0,10,0,320,140,0,0,0,0,0,0,0,0,0,0,20
F,West Midlands,42040,80,90,130,60,710,550,140,240,0,640,500,340,310,210,0,150,770,2400,590,1200,1500,13410,20,30,60,100,140,20,70,0,100,130,10,70,20,10,10,120,70,20,10,10,10,0,0,0,0,40,30,0,0,30,0,30,100,0,0,10,0,110,30,70,0,40,0,290,50,0,90,530,10,100,10,10,30,0,110,0,0,60,30,0,0,0,530,0,10,0,10,20,370,940,0,110,10,120,10,20,40,40,470,170,0,0,690,0,0,0,890,0,20,0,3410,50,630,790,10,60,20,0,50,0,0,20,230,0,0,10,70,0,2470,530,0,0,0,0,0,10,0,20,200,30,20,200,30,110,0,0,250,170,0,0,20,0,0,0,0,0,0,80,0,20,20,0,0,10,10,0,0,0,0,0,30,0,0,360,20,0,10,0,0,0,10,0,0,0,40,0,0,10,0,410,150,10,0,0,0,0,0,0,0,0,0,40
G,East of England,52780,90,130,120,160,900,880,190,650,10,420,1690,570,660,250,0,320,1030,2510,750,1400,4500,16430,40,50,80,170,250,90,60,20,230,160,0,80,20,0,20,250,120,30,20,20,10,0,0,0,0,50,10,0,10,20,0,10,40,0,0,0,0,20,10,0,0,60,0,20,20,0,50,440,0,150,10,10,10,0,150,0,10,220,50,10,50,0,730,0,0,0,10,10,20,1920,0,30,20,40,10,20,50,100,630,50,0,0,760,0,0,0,1010,0,20,0,3150,40,130,100,50,130,30,0,60,0,0,20,270,0,0,10,140,0,1360,1000,0,10,0,0,0,50,0,50,320,20,30,250,40,0,0,0,760,300,0,0,30,10,10,0,0,0,10,270,0,20,40,0,0,10,10,10,0,0,10,0,30,0,0,110,60,0,0,0,0,0,30,30,10,0,70,0,0,20,0,940,360,10,0,0,0,0,0,0,0,0,0,40
H,London,235440,660,760,1170,520,8640,5560,1450,6290,30,3330,3780,3570,4080,2530,0,680,2710,4900,2890,2140,10590,36970,260,160,690,860,880,530,640,60,600,840,40,140,100,90,170,2110,640,270,110,200,110,0,0,0,0,760,130,30,0,60,20,40,300,0,0,10,0,320,350,150,0,300,0,460,310,0,270,3850,100,690,10,70,60,10,210,10,120,2400,340,20,100,10,7080,20,60,40,50,450,2420,10450,0,190,30,250,30,110,680,300,1220,830,10,20,4700,0,10,20,2600,0,60,0,17860,150,1090,420,540,1300,100,50,1050,80,0,350,1280,0,100,330,1090,10,8250,2150,0,80,50,10,80,250,40,420,3370,220,110,880,430,60,10,0,4370,2250,0,20,250,20,100,0,0,10,410,3640,0,110,1430,10,10,70,70,220,10,0,100,10,160,0,0,1930,340,10,10,10,10,10,140,220,60,0,570,0,10,250,0,14960,5180,20,0,0,10,0,0,0,0,0,0,240
J,South East,80240,150,230,260,220,2150,1880,450,1240,10,820,1490,870,1510,530,0,420,1940,4100,1220,1650,2800,21680,50,110,70,480,490,130,150,30,330,330,10,130,110,20,30,460,170,50,20,50,20,0,0,0,0,100,20,0,0,50,0,10,90,0,0,0,0,30,20,20,0,100,0,30,20,0,130,740,10,250,10,10,40,0,160,0,20,360,70,10,90,0,770,0,10,10,20,40,120,4430,10,100,50,170,0,30,120,120,1010,100,0,0,890,0,0,0,1620,0,40,0,5050,80,280,90,80,280,40,10,230,0,0,40,440,0,10,20,1270,0,1840,1470,0,20,10,10,10,50,10,70,520,50,60,510,70,10,10,0,1380,700,0,0,90,0,20,0,0,0,20,560,0,40,130,0,10,20,20,30,0,0,10,0,40,0,0,150,90,0,0,0,10,0,50,30,50,0,110,0,0,90,0,2120,770,60,0,0,0,0,0,0,0,0,0,40
K,South West,34060,60,70,90,70,700,710,140,480,0,340,940,350,660,180,0,200,980,2020,490,650,1200,11370,20,30,30,250,190,70,70,0,200,130,0,50,10,0,20,200,30,10,10,10,0,0,0,0,0,40,10,0,0,20,0,0,40,0,0,0,0,10,10,0,0,50,0,20,0,0,50,120,10,70,0,0,20,0,30,0,0,50,10,0,30,0,200,0,0,0,10,0,320,1170,0,30,20,20,0,20,30,40,230,20,0,0,310,0,0,0,770,0,20,0,1970,40,90,80,30,100,20,10,110,0,0,10,200,0,10,10,130,0,300,810,0,10,0,0,0,30,10,30,80,30,40,250,20,0,0,0,420,250,0,0,20,0,10,0,0,0,0,410,0,10,80,0,0,10,10,20,0,0,0,0,40,0,0,110,20,0,0,0,0,0,20,10,10,0,30,0,10,60,0,860,340,30,0,0,0,0,0,0,0,0,0,20
923,Scotland,41400,70,100,120,110,940,860,270,530,0,390,350,1320,1100,250,0,370,1150,1500,560,1310,1410,14510,10,60,10,110,130,70,100,30,110,160,0,30,10,20,10,120,10,20,0,10,0,0,0,0,0,40,10,0,0,20,0,10,30,0,0,0,0,10,10,10,0,40,0,10,10,0,10,100,0,50,0,0,40,0,40,0,0,20,30,0,10,0,570,0,20,0,0,0,70,1000,0,40,20,20,0,10,30,40,150,10,0,10,180,0,10,0,1230,0,10,0,2390,30,110,80,10,80,20,0,50,0,0,20,330,0,0,10,90,10,890,390,0,20,0,0,10,10,10,40,50,30,30,140,20,0,0,0,840,720,0,0,30,0,10,0,0,0,0,100,0,30,40,0,0,10,0,10,0,0,0,0,20,0,0,20,40,0,0,0,0,0,10,0,0,0,30,0,0,40,0,1670,630,10,0,0,0,0,0,0,0,0,0,20
922,Northern Ireland,16060,10,20,20,10,170,180,10,90,0,60,480,1070,130,30,0,30,430,1610,130,550,2210,5520,10,0,0,90,140,10,10,0,190,60,0,20,20,0,0,40,10,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,10,0,0,0,20,0,0,0,0,0,0,160,0,10,0,0,0,10,10,10,20,0,0,0,20,0,0,0,280,0,10,10,720,10,10,0,0,10,10,0,20,0,0,0,80,0,0,0,10,0,70,430,0,0,0,0,0,0,0,0,10,0,10,20,0,0,0,0,160,100,0,0,10,0,0,0,0,0,0,30,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,60,0,0,0,0,0,0,0,0,0,0,10
924,Wales,16640,30,40,20,20,330,290,100,170,0,120,500,330,300,60,0,110,420,930,200,250,620,5560,10,20,10,180,100,10,20,0,80,60,0,30,0,10,10,100,10,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,30,0,10,0,0,10,50,0,60,10,0,20,0,30,0,0,10,10,0,0,0,200,0,10,0,0,10,90,280,0,40,0,10,0,10,10,40,60,10,0,0,250,0,0,0,600,0,10,0,1290,10,80,100,0,50,20,0,40,10,0,10,170,0,0,10,70,10,290,400,0,0,0,0,0,0,10,10,60,20,10,100,20,20,0,0,150,130,0,0,10,0,10,0,0,0,0,40,0,10,10,0,0,0,0,0,0,0,0,0,20,0,0,20,10,0,0,0,0,0,10,0,0,0,20,0,0,10,0,230,110,0,0,0,0,0,0,0,0,0,0,30
Overseas Residents,Overseas Residents,9430,110,80,110,30,730,730,40,270,0,300,60,590,780,190,0,40,170,350,110,210,330,1070,0,20,10,70,60,50,20,0,30,20,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,240,0,0,0,10,30,0,0,10,0,0,0,40,0,0,0,80,0,40,10,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,180,200,0,0,10,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,870,220,70,0,0,0,0,0,0,0,0,0,0
926,UK,663060,1510,1770,2340,1380,17230,13390,3400,11210,70,7730,11640,10340,11080,4770,0,3020,13240,27510,8560,14400,30940,171080,500,610,1110,2830,2880,1090,1350,170,2250,2430,80,740,370,190,290,4060,1280,450,220,330,180,0,0,0,0,1160,320,40,10,320,20,140,850,10,0,30,0,720,450,420,10,790,0,1370,500,20,810,6830,180,1780,70,120,460,20,1290,10,160,3300,620,70,370,20,12190,30,130,90,130,590,4140,24030,10,830,180,790,80,290,1110,930,5170,1450,10,40,9330,10,40,30,13000,0,250,10,45930,570,3830,2930,810,2240,370,80,1720,130,10,500,4250,0,160,490,3150,30,22290,8860,10,180,70,30,120,430,80,750,4990,550,410,3090,810,320,30,0,9600,5420,0,40,540,40,190,0,20,20,470,5550,20,270,1830,20,30,170,140,300,10,0,140,20,430,10,20,3040,740,20,20,20,30,30,320,320,140,0,970,0,30,540,0,23830,8370,240,10,0,20,0,0,20,10,0,0,570
