Code,Area,Total,Austria,Belgium,Denmark,Finland,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Rep of Ireland,Spain,Sweden,French Overseas Depts,Rep of Estonia,Czech Rep,Slovak Rep,Hungary,Rep of Latvia,Rep of Lithuania,Poland,Rep of Slovenia,Malta,Cyprus,Bulgaria,Romania,Switzerland,Norway,Iceland,Ukraine,Russian Federation,Rep of Armenia,Rep of Belarus,Rep of Moldova,Rep of Azerbaijan,Rep of Georgia,Turkey,Albania,Rep of Croatia,Rep of Bosnia-Herzegovina,Former Yug Rep of Macedonia,Serbia and Montenegro,Andorra,Monaco,Liechtenstein,Faroe Islands,Algeria,Angola,Benin,Bissau ..-Guinea-..,Botswana,Burkina Faso,Burundi,Cameroon,Cape Verde Islands,Central African Rep,Chad,Comoro Islands,Congo,Cote D Ivoire,Democratic Rep of Congo,Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Kenya,Lesotho,Liberia,Libya,Malagasy Rep,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Principe and Sao Tome,Rwanda,Senegal,Seychelles,Sierra Leone,Somalia,South Africa,St Helena and Deps,Sudan,Swaziland,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe,Afghanistan,Arab Emirates,Bahrain,Bangladesh,Bhutan,Brunei,Cambodia,China Peoples Rep,_Macau,_Hong Kong,East Timor,India,Indonesia,Iran,Iraq,Israel,Japan,Jordan,North Korea,South Korea,Kuwait,Laos,Lebanon,Malaysia,_Sabah,Mongolia,Union of Myanmar ..-Burma-..,Nepal,Oman,Pakistan,Philippines,Qatar,Rep of Kazakhstan,Rep of Kyrgyzstan,Rep of Tajikistan,Rep of Turkmenistan,Rep of Uzbekistan,Saudi Arabia,Singapore,Sri Lanka,Syria,Taiwan,Thailand,Vietnam,Rep of Yemen,Maldive Islands,British Indian Ocean Islands,USA,Canada,Anguilla,Antigua,Argentina,Bahamas,Barbados,Barbuda,Belize,Bermuda,Bolivia,Brazil,Cayman Islands,Chile,Colombia,Commonwealth of Dominica,Costa Rica,Cuba,Dominican Rep,Ecuador,El Salvador,Falkland Islands and Deps,Grenada,Guatemala,Guyana,Haiti,Honduras,Jamaica,Mexico,Montserrat,Nevis - St Kitts-Nevis,Nicaragua,Panama,Paraguay,Peru,St Lucia,St Vincent and Grenadines,Suriname,Trinidad and Tobago,Turks and Caicos Islands,Uruguay,Venezuala,Virgin Islands ..-British-..,Australia,New Zealand,Fiji,Samoa,American Samoa,Tonga,Cook Islands,Micronesia ..-Sub Region-..,Papua New Guinea,Pitcairn,Solomon Islands,Vanuatu,Others and Unknown
00BD,Richmond upon Thames,1890,10,10,10,10,70,70,10,40,0,20,30,80,30,40,0,10,40,60,20,10,20,240,10,0,0,10,0,10,0,0,10,20,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,10,0,10,10,0,0,30,0,0,0,20,0,0,0,70,0,20,0,10,10,0,0,10,0,0,10,10,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,100,40,0,0,10,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,0,0,0,0,0,0,0,0,0,0,0
00BE,Southwark,6240,30,30,30,20,390,170,40,210,0,130,100,90,160,70,0,20,40,80,30,40,150,470,10,10,10,60,30,20,20,0,20,20,0,10,0,0,0,60,10,10,0,10,0,0,0,0,0,40,10,0,0,0,0,0,20,0,0,0,0,10,70,0,0,0,0,30,20,0,20,270,10,10,0,10,0,0,10,0,0,20,10,0,0,0,570,0,0,0,0,100,40,310,0,10,0,0,10,0,30,10,30,10,0,0,40,0,0,0,170,0,0,0,140,10,30,10,10,30,0,0,30,0,0,10,70,0,0,0,0,0,70,40,0,0,0,0,0,10,0,20,20,0,0,30,40,0,0,0,110,50,0,0,10,0,0,0,0,0,150,150,0,0,90,0,0,10,0,30,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,10,0,0,10,0,0,20,0,260,100,0,0,0,0,0,0,0,0,0,0,10
00BF,Sutton,1080,0,0,0,0,20,30,10,10,0,20,30,10,20,10,0,0,20,20,10,10,20,90,10,0,0,20,10,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,10,10,40,0,0,0,20,0,0,0,20,0,0,0,60,0,20,10,0,10,0,0,20,0,0,0,20,0,0,0,0,0,40,30,0,0,0,0,0,0,0,0,60,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0
00BG,Tower Hamlets,7280,30,20,30,30,300,230,60,200,0,90,70,120,170,100,0,20,60,80,30,60,410,620,10,10,10,110,40,30,30,0,50,40,0,10,0,0,20,50,10,10,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,20,0,0,40,0,10,0,0,0,0,0,0,0,20,20,0,0,0,50,0,0,0,0,0,80,220,0,0,0,0,0,0,10,0,10,0,0,0,1240,0,0,0,360,0,0,0,240,10,10,0,10,60,0,0,40,0,0,0,70,0,0,0,10,0,190,20,0,0,10,0,10,40,0,30,10,0,0,20,20,0,0,0,150,70,0,0,20,0,0,0,0,0,10,160,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,10,0,0,10,0,410,160,0,0,0,0,0,0,0,0,0,0,0
00BH,Waltham Forest,7010,10,20,20,10,170,80,20,90,0,60,120,60,70,20,0,20,200,210,60,60,630,740,20,0,20,240,110,0,10,0,20,10,0,10,10,10,10,120,20,20,0,20,10,0,0,0,0,110,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,190,0,10,0,0,0,0,10,0,10,200,10,0,30,0,140,0,0,0,0,10,90,790,0,10,10,10,0,0,20,10,50,30,0,0,50,0,0,0,80,0,0,0,170,0,10,0,0,10,0,0,0,0,0,0,30,0,0,10,10,0,880,50,0,0,0,0,0,0,0,10,110,0,0,10,10,0,0,0,30,30,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,100,0,0,0,0,0,0,0,10,0,0,20,0,0,10,0,110,40,0,0,0,0,0,0,0,0,0,0,10
00BJ,Wandsworth,7280,10,30,30,20,250,180,30,210,0,100,110,190,140,60,0,20,80,120,60,20,70,940,10,10,10,80,20,10,10,0,10,20,0,0,0,0,0,40,10,10,0,10,0,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,10,0,10,10,0,10,80,0,10,0,0,0,0,0,0,10,70,10,0,0,0,50,0,0,0,0,0,80,870,0,10,0,0,0,0,20,0,30,10,0,0,30,0,0,0,60,0,0,0,140,0,20,10,0,50,0,0,20,0,0,0,30,0,0,0,10,0,370,80,0,0,0,0,0,0,0,10,60,0,0,70,0,0,0,0,130,90,0,0,10,0,0,0,0,0,10,140,0,10,50,0,0,0,0,10,0,0,0,0,0,0,0,80,10,0,0,0,0,0,0,0,0,0,10,0,0,20,0,970,390,0,0,0,0,0,0,0,0,0,0,10
00BK,Westminster,8470,50,40,90,30,710,290,150,480,0,160,130,130,330,280,0,20,60,100,70,40,70,430,20,0,30,50,10,30,40,10,20,70,0,10,0,0,10,50,10,20,10,10,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,40,0,50,20,0,0,20,0,10,0,0,10,0,0,0,0,10,40,0,10,0,40,0,0,0,0,0,20,190,0,30,0,0,0,10,0,0,10,10,0,0,70,0,0,0,130,0,10,0,250,10,50,50,20,110,10,0,30,0,0,60,160,0,20,0,10,0,70,120,0,10,10,0,0,10,10,60,20,10,10,50,10,10,0,0,560,180,0,0,20,0,0,0,0,0,0,220,0,10,60,0,0,0,0,10,0,0,0,0,0,0,0,20,30,0,0,0,0,0,10,10,0,0,10,0,0,20,0,910,290,0,0,0,0,0,0,0,0,0,0,20
A,North East,7360,20,20,20,20,200,210,80,100,0,70,100,140,120,40,0,20,140,120,30,80,110,560,10,10,10,20,20,10,30,0,20,30,0,10,10,10,0,60,20,0,0,0,10,0,0,0,0,10,20,0,0,10,0,0,10,0,0,0,0,20,10,10,0,20,0,10,10,0,0,40,0,30,10,0,40,0,10,0,0,20,10,0,0,0,140,0,10,0,0,0,10,210,0,10,0,10,0,10,10,10,70,20,0,10,190,0,0,0,770,0,20,0,1030,20,210,130,10,20,10,0,20,0,0,0,210,0,0,10,10,0,370,290,0,10,0,0,0,10,0,10,70,10,10,80,30,0,0,0,120,50,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,10,0,0,0,0,0,0,20,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,30,0,0,0,0,0,0,0,0,0,0,10
B,North West,31220,60,100,100,90,620,590,230,380,0,530,710,670,650,180,0,110,890,1020,260,390,700,5130,20,30,40,210,120,20,70,10,100,120,0,40,10,10,10,240,40,20,10,10,10,0,0,0,0,60,50,0,0,40,0,30,80,0,0,10,0,80,10,50,0,40,0,40,20,0,60,250,10,120,10,20,110,0,170,0,0,30,30,10,180,0,690,0,20,0,30,20,240,1100,0,60,10,30,10,30,60,110,390,50,0,0,570,0,10,0,1620,0,20,0,2730,50,450,360,50,70,40,0,40,0,0,10,410,0,20,30,20,10,2470,560,0,10,0,0,0,0,10,30,140,60,40,250,40,50,0,0,360,240,0,0,20,0,10,0,10,0,0,140,0,10,20,0,0,10,10,10,0,0,0,0,40,0,0,180,50,0,0,0,0,0,20,0,0,0,30,0,0,10,0,630,200,0,0,0,10,0,0,0,0,0,0,60
D,Yorkshire and the Humber,19980,40,50,50,40,350,330,130,190,0,220,420,240,320,80,0,80,410,760,120,520,670,2740,30,20,20,120,70,20,50,10,80,100,0,10,10,10,10,160,40,20,10,10,10,0,0,0,0,30,30,0,0,40,0,10,50,0,0,0,0,60,10,20,0,20,0,80,40,0,60,300,10,110,10,40,40,0,70,0,0,20,20,0,110,0,300,0,10,0,0,20,130,520,0,80,10,20,10,10,50,80,480,60,0,0,260,0,0,0,950,0,10,0,1530,30,300,470,10,50,20,0,30,0,0,10,410,0,10,10,40,10,2220,340,0,0,0,0,0,0,0,20,70,30,20,200,10,60,0,0,240,150,0,0,10,0,10,0,0,0,0,60,0,0,10,0,0,10,10,0,0,0,0,0,20,0,0,100,30,0,0,0,0,0,10,0,0,0,20,0,0,10,0,380,130,10,0,0,0,0,0,0,0,0,0,30
E,East Midlands,23560,50,40,90,50,400,330,120,220,10,410,1160,220,260,150,0,140,330,610,230,940,1030,4740,30,10,30,100,160,10,50,10,60,100,0,30,30,0,10,200,70,20,10,10,20,0,0,0,0,30,20,0,0,10,0,20,70,0,0,0,0,40,0,20,0,30,0,20,10,0,30,330,20,140,10,10,20,0,170,0,0,50,20,10,80,0,390,0,10,10,10,20,240,1020,0,50,20,90,0,10,50,70,620,40,0,0,210,0,0,0,740,0,10,0,2590,30,160,230,20,50,30,0,30,0,0,10,240,0,10,0,20,0,760,360,0,0,0,0,0,10,0,30,150,10,10,180,30,0,0,0,210,130,0,10,10,0,10,0,0,0,0,160,0,10,10,0,0,10,10,10,0,0,0,0,20,0,0,170,20,10,0,0,0,0,0,0,0,0,40,0,0,10,0,280,130,0,0,0,0,0,0,0,0,0,0,30
F,West Midlands,28010,80,90,120,60,640,480,150,230,0,670,660,350,330,190,0,80,390,860,240,480,620,4010,40,30,40,190,140,30,70,0,80,110,10,50,10,0,10,170,70,20,10,10,30,0,0,0,0,30,40,0,0,30,0,50,80,0,0,0,0,120,20,40,0,30,0,90,40,0,80,530,10,110,0,0,30,0,90,0,0,50,20,0,20,0,370,0,20,0,10,20,440,900,0,130,20,110,10,20,60,50,630,130,0,0,640,0,0,0,1020,0,30,0,2870,30,330,630,10,80,20,0,50,0,0,10,340,0,0,10,60,0,2370,580,0,10,10,0,0,10,0,30,220,30,20,210,20,80,0,0,270,150,0,10,10,0,10,0,0,0,0,100,0,10,30,0,0,10,0,0,0,0,0,0,30,0,0,600,30,0,0,0,0,0,20,10,10,0,30,0,0,10,0,390,120,10,0,0,10,0,0,0,0,0,0,40
G,East of England,34620,60,90,130,70,690,700,170,530,0,340,2200,550,650,170,0,190,660,1060,300,720,2430,6380,50,40,70,210,200,70,50,20,150,140,10,30,20,10,10,250,80,40,20,40,30,0,0,0,0,60,10,0,0,30,0,10,30,0,0,0,0,30,10,10,0,40,0,10,10,0,50,390,10,150,10,0,10,0,110,0,10,140,30,10,330,0,520,0,10,0,10,20,20,1800,0,20,20,40,0,10,60,80,720,50,0,0,670,0,0,0,990,0,10,0,2310,30,110,110,40,100,30,0,40,0,0,10,320,0,10,10,40,0,1150,810,0,10,0,0,0,20,0,40,210,10,30,250,40,0,0,0,600,230,0,0,20,10,0,0,0,0,10,260,0,20,40,0,0,10,10,10,0,0,10,0,20,0,0,110,70,0,0,0,0,0,20,10,10,0,70,0,0,20,0,790,300,10,0,0,0,0,0,0,0,0,0,30
H,London,169710,510,620,830,430,6240,3950,1100,4190,20,2610,2990,2760,3140,1670,0,390,1820,2890,1470,1010,6220,18990,460,110,500,2510,1630,380,450,60,530,580,20,120,90,80,180,2400,380,280,150,280,300,0,0,10,0,890,150,20,10,40,10,60,210,10,0,10,0,310,450,150,0,240,0,390,320,10,210,3800,100,660,10,60,70,0,180,10,130,1700,300,10,140,10,4870,0,70,40,60,400,2160,7370,0,190,40,220,40,70,680,210,1210,790,0,10,3060,10,10,10,2550,0,60,0,11230,130,990,410,460,1070,70,30,690,20,0,280,1290,0,110,200,460,10,7810,1770,0,70,80,20,30,200,20,300,3370,150,90,720,280,50,10,0,3530,1520,0,20,220,20,90,0,10,0,410,2630,0,90,990,10,10,50,70,220,10,0,80,0,150,0,10,2260,220,10,0,10,10,10,100,180,60,0,480,0,20,290,0,9360,3640,20,0,0,0,0,0,0,0,10,0,290
J,South East,51000,130,190,240,140,1520,1310,320,870,10,610,1230,760,1100,360,0,250,1180,1850,600,870,1630,7970,100,60,40,610,410,90,120,20,320,290,0,160,70,10,20,370,140,70,30,50,60,0,0,0,0,100,20,0,0,40,0,30,60,0,0,0,0,30,10,20,0,60,0,10,20,0,90,830,10,240,10,10,30,0,140,0,20,290,60,0,240,0,560,0,20,0,20,30,140,3450,0,80,40,160,0,30,110,120,1070,100,0,0,650,20,10,0,1380,0,30,0,3400,60,220,170,60,230,40,0,170,0,0,30,530,0,20,20,400,10,1590,1360,0,20,10,10,0,40,10,60,430,30,40,450,50,10,0,0,970,520,0,0,70,10,30,0,0,0,20,390,0,20,80,0,0,20,10,20,0,0,10,0,20,0,0,140,60,0,0,0,0,0,30,20,50,0,100,0,10,60,0,1560,580,50,0,0,0,0,0,0,0,0,0,40
K,South West,22570,50,60,70,70,670,600,100,400,0,330,1140,310,720,180,0,150,530,820,220,340,770,3660,30,20,30,200,280,30,50,10,170,100,0,60,10,0,10,190,30,10,10,10,10,0,0,0,0,30,0,0,0,10,0,0,30,0,0,0,0,20,10,0,0,30,0,0,10,0,50,110,10,80,0,0,30,0,30,0,0,40,20,0,90,0,180,0,0,10,10,10,280,1240,0,20,10,20,0,20,30,70,250,30,0,0,280,0,0,0,820,0,10,0,1530,70,100,80,30,90,20,0,120,0,0,10,220,0,10,20,40,0,280,650,0,10,0,0,0,20,0,30,60,20,20,240,10,0,0,0,340,240,0,0,20,0,10,0,0,0,0,260,0,10,70,0,0,10,0,20,0,0,0,0,40,0,0,150,20,0,0,0,0,0,20,10,10,0,20,0,10,50,0,760,350,50,0,0,0,0,0,0,0,0,0,20
923,Scotland,23440,60,80,110,110,760,740,180,380,0,320,390,990,930,230,0,160,590,450,190,700,600,4060,20,50,0,160,110,50,130,20,150,130,0,20,10,10,10,130,10,10,0,0,0,0,0,0,0,40,10,0,0,10,0,20,20,0,0,0,0,20,0,10,0,20,0,0,10,0,10,110,10,50,0,0,30,0,50,0,0,10,20,0,20,0,360,0,10,0,0,10,80,770,0,30,20,20,0,10,20,40,160,20,0,0,110,0,10,0,1000,0,20,0,1510,30,100,60,20,70,10,0,50,0,0,10,340,0,0,0,50,10,840,400,0,10,10,0,0,10,0,30,70,10,20,120,10,0,0,0,610,590,0,0,30,0,0,0,0,0,0,100,0,20,20,0,0,0,0,0,0,0,0,0,20,0,0,10,20,0,0,0,0,0,20,0,0,0,30,0,0,40,0,1280,500,10,0,0,0,0,0,0,0,0,0,30
922,Northern Ireland,5740,10,10,10,0,80,70,20,40,0,20,560,860,70,20,0,10,110,210,20,120,410,730,0,0,0,70,50,10,0,0,160,30,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,110,0,0,0,0,0,10,0,10,30,0,0,0,20,0,0,0,180,0,0,10,600,0,0,0,0,10,0,0,10,0,0,0,80,0,0,0,0,0,40,280,0,0,0,0,0,0,0,0,10,0,10,30,0,0,0,0,120,60,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,40,0,0,0,0,0,0,0,0,0,0,0
924,Wales,10040,20,20,20,30,250,220,50,100,0,90,560,300,220,40,0,90,250,320,80,100,250,1880,10,60,0,90,70,10,20,0,40,50,0,30,10,0,0,80,10,10,10,10,0,0,0,0,0,10,0,0,0,10,0,10,10,0,0,0,0,10,0,0,0,20,0,0,0,0,20,70,0,40,0,0,20,0,10,0,0,10,10,0,10,0,180,0,0,0,0,10,50,280,0,40,0,10,0,0,10,30,60,0,0,0,200,0,0,0,490,0,0,0,970,0,60,50,10,30,10,0,30,0,0,10,170,0,0,0,60,0,250,360,0,10,0,0,0,0,0,10,50,10,10,100,10,10,0,0,130,100,0,0,10,0,0,0,0,0,0,30,0,0,10,0,0,0,10,10,0,0,0,0,30,0,0,20,10,0,0,0,0,0,0,10,0,0,10,0,0,10,0,190,70,10,0,0,0,0,0,0,0,0,0,20
Overseas Residents,Overseas Residents,8110,140,70,100,30,750,910,50,210,0,550,90,540,1150,160,0,20,60,140,40,50,70,250,10,10,0,30,20,30,20,0,10,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,10,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,430,0,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,30,0,0,0,180,0,0,0,0,10,0,0,10,0,0,0,30,0,0,0,60,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,160,0,0,0,0,10,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,80,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,600,140,210,0,0,0,0,0,0,0,0,0,10
926,UK,435350,1220,1430,1900,1160,13180,10440,2690,7860,50,6770,12200,8680,9660,3470,10,1700,7360,11110,3800,6320,15540,61120,820,470,780,4520,3290,760,1130,160,1880,1810,60,570,350,150,280,4280,910,500,270,440,490,0,0,10,0,1310,360,40,10,270,10,240,650,10,10,30,0,730,550,330,0,580,10,640,500,10,660,6860,190,1740,70,150,420,10,1030,20,170,2380,550,50,1210,20,8600,0,190,80,140,570,3790,19190,10,720,180,730,80,240,1130,870,5730,1300,10,40,6860,40,50,20,12550,0,240,10,32470,500,3030,2690,720,1870,300,50,1290,40,10,390,4590,10,190,330,1280,40,20190,7780,0,150,100,30,40,320,40,590,4860,390,300,2830,540,280,30,0,7700,4130,0,30,440,50,190,0,40,20,460,4220,0,200,1310,10,20,140,140,300,20,0,110,10,400,0,20,3840,550,20,20,10,20,20,260,260,160,0,830,0,40,520,0,16470,6240,370,0,10,30,0,10,10,0,10,0,620
