Code,Area,Total,Austria,Belgium,Denmark,Finland,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Rep of Ireland,Spain,Sweden,French Overseas Depts,Rep of Estonia ,Czech Rep ,Slovak Rep ,Hungary ,Rep of Latvia ,Rep of Lithuania ,Poland ,Rep of Slovenia ,Malta ,Cyprus ,Bulgaria ,Romania ,Switzerland ,Norway ,Iceland ,Ukraine ,Russian Federation ,Rep of Armenia ,Rep of Belarus ,Rep of Moldova ,Rep of Azerbaijan ,Rep of Georgia ,Turkey ,Albania ,Rep of Croatia ,Rep of Bosnia-Herzegovina ,Former Yug Rep of Macedonia,Serbia & Montenegro ,Andorra ,Monaco ,Liechtenstein ,Faroe Islands ,Algeria ,Angola ,Benin ,Bissau (Guinea) ,Botswana ,Burkina Faso ,Burundi ,Cameroon ,Cape Verde Islands ,Central African Rep,Chad ,Comoro Islands ,Congo ,Cote D'Ivoire ,Democratic Rep of Congo,Djibouti ,Egypt ,Equatorial Guinea ,Eritrea ,Ethiopia ,Gabon ,Gambia ,Ghana ,Guinea ,Kenya ,Lesotho ,Liberia ,Libya ,Malagasy Rep ,Malawi ,Mali ,Mauritania ,Mauritius ,Morocco ,Mozambique ,Namibia ,Niger ,Nigeria ,Principe & Sao Tome,Rwanda ,Senegal ,Seychelles ,Sierra Leone ,Somalia ,South Africa ,St Helena & Deps ,Sudan ,Swaziland ,Tanzania ,Togo ,Tunisia ,Uganda ,Zambia ,Zimbabwe ,Afghanistan ,Arab Emirates ,Bahrain ,Bangladesh ,Bhutan ,Brunei ,Cambodia ,China Peoples Rep,_Macau ,_Hong Kong ,East Timor ,India ,Indonesia ,Iran ,Iraq ,Israel ,Japan ,Jordan ,North Korea ,South Korea ,Kuwait ,Laos ,Lebanon ,Malaysia ,_Sabah ,Mongolia ,Union of Myanmar (Burma),Nepal ,Oman ,Pakistan ,Philippines ,Qatar ,Rep of Kazakhstan ,Rep of Kyrgyzstan ,Rep of Tajikistan ,Rep of Turkmenistan ,Rep of Uzbekistan ,Saudi Arabia ,Singapore ,Sri Lanka ,Syria ,Taiwan ,Thailand ,Vietnam ,Rep of Yemen ,Maldive Islands ,British Indian Ocean Islands,USA ,Canada ,Anguilla ,Antigua ,Argentina ,Bahamas ,Barbados ,Barbuda ,Belize ,Bermuda ,Bolivia ,Brazil ,Cayman Islands ,Chile ,Colombia ,Commonwealth of Dominica,Costa Rica ,Cuba ,Dominican Rep ,Ecuador ,El Salvador ,Falkland Islands & Deps,Grenada ,Guatemala ,Guyana ,Haiti ,Honduras ,Jamaica ,Mexico ,Montserrat ,"Nevis, St Kitts-Nevis ",Nicaragua ,Panama ,Paraguay ,Peru ,St Lucia ,St Vincent & Grenadines ,Suriname ,Trinidad & Tobago ,Turks & Caicos Islands,Uruguay ,Venezuala ,Virgin Islands (British),Australia ,New Zealand ,Fiji ,Samoa ,American Samoa ,Tonga ,Cook Islands ,Micronesia (Sub Region),Papua New Guinea ,Pitcairn ,Solomon Islands ,Vanuatu ,Others & Unknown 
E09000026,Redbridge,9770,30,10,10,10,120,70,10,90,0,40,120,90,70,30,0,20,30,30,60,120,910,290,0,0,10,110,410,10,10,0,10,20,0,10,10,10,0,40,20,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,10,0,10,0,10,0,10,0,0,0,40,10,20,0,0,0,0,0,0,0,20,10,0,0,0,130,0,10,0,0,0,30,30,0,10,0,10,0,0,20,10,30,50,0,0,360,0,0,0,30,0,0,0,2510,0,20,10,0,10,0,0,0,0,0,0,10,0,0,0,80,0,2370,40,0,0,0,0,0,0,0,0,710,0,0,10,10,0,0,0,40,30,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,10
E09000027,Richmond upon Thames,2390,10,10,10,10,110,120,10,120,0,50,30,160,80,90,0,10,20,20,60,30,40,190,0,10,0,20,30,10,10,0,10,30,0,0,0,0,0,30,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,10,20,0,0,20,0,0,0,30,0,0,0,110,0,30,0,0,20,0,0,10,0,0,0,10,0,0,0,20,0,50,20,0,10,0,0,0,0,0,0,30,0,0,10,10,0,0,0,140,40,0,0,10,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,60,0,0,0,0,0,0,0,0,0,0,10
E09000028,Southwark,12660,40,80,50,30,1000,360,110,970,0,240,370,320,1100,150,0,50,40,40,120,160,280,400,10,10,40,120,170,50,30,0,50,70,0,10,0,0,10,120,20,0,0,10,10,0,0,0,0,50,0,10,0,0,0,0,80,0,0,0,0,20,50,10,0,10,0,60,50,0,20,230,20,20,0,40,0,0,0,10,0,10,40,0,0,0,1060,0,0,20,0,210,40,60,0,20,0,10,0,10,30,0,30,40,0,0,90,0,0,10,410,0,10,0,420,10,60,20,10,60,0,0,60,0,0,10,60,0,30,0,10,0,240,130,0,10,10,0,0,20,0,30,40,0,20,60,110,0,0,0,210,120,0,0,20,0,0,0,0,0,40,260,0,0,370,0,0,0,10,80,0,0,0,0,10,0,0,170,20,0,0,0,0,0,10,0,0,0,0,0,0,10,0,360,110,0,0,0,0,0,0,0,0,0,0,10
E09000029,Sutton,1890,0,10,0,0,40,40,10,40,0,20,30,40,40,10,0,10,10,10,40,30,80,130,0,0,0,60,50,0,0,0,10,10,0,0,0,10,0,30,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,40,0,0,0,0,0,0,10,0,40,10,0,0,30,0,0,0,30,0,0,0,150,10,40,20,0,10,0,0,20,0,0,0,10,0,0,0,30,0,100,50,0,0,0,0,0,0,0,0,220,0,0,20,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0
E09000030,Tower Hamlets,15300,60,60,90,40,920,460,150,1570,0,130,210,370,1380,280,0,50,40,60,280,240,470,350,20,20,30,100,140,60,40,10,30,150,10,10,0,10,10,110,10,10,0,0,10,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,0,20,10,0,10,20,0,10,0,0,0,0,0,0,0,10,30,0,0,0,100,0,0,0,0,10,70,60,0,10,0,10,0,10,10,0,20,10,0,0,2840,0,0,0,480,0,10,0,830,20,20,10,10,140,0,0,50,0,0,10,70,0,0,10,10,0,300,30,0,20,10,0,10,30,10,40,30,0,20,70,50,0,0,0,330,170,0,0,10,0,0,0,0,0,0,190,0,10,100,0,0,10,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,10,0,0,0,0,0,0,10,0,590,160,0,0,0,0,0,0,0,0,0,0,10
E09000031,Waltham Forest,13520,20,20,10,10,420,130,20,440,0,70,230,130,480,40,0,70,190,250,330,450,1460,990,10,0,20,600,1170,10,10,0,60,30,0,10,20,0,10,180,30,10,0,0,30,0,0,0,0,180,10,0,0,0,0,0,30,0,0,0,0,20,10,10,0,10,0,10,10,0,10,120,0,10,0,0,0,0,0,0,10,60,30,0,10,0,210,0,0,20,0,10,60,50,0,0,0,0,0,0,10,10,20,70,0,0,320,0,0,0,230,0,0,0,450,10,20,0,0,20,0,0,0,0,0,0,10,0,0,30,40,0,2210,120,0,0,0,0,10,10,0,0,360,10,0,10,30,0,0,0,40,40,0,0,0,0,0,0,0,0,0,70,0,0,40,0,0,0,0,10,0,0,0,0,10,0,0,100,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,210,40,0,0,0,0,0,0,0,0,0,0,10
E09000032,Wandsworth,11010,30,60,60,30,520,370,70,890,0,110,210,520,500,150,0,40,60,90,200,100,170,720,10,30,10,160,110,40,40,0,20,60,0,10,0,10,10,160,10,0,0,10,10,0,0,0,0,60,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,20,10,0,0,50,0,10,0,0,0,0,10,0,0,10,50,0,0,0,70,0,0,0,0,10,100,210,0,0,0,0,0,0,30,0,10,50,0,0,50,0,0,0,70,0,0,0,370,10,40,10,10,50,10,0,40,0,0,10,20,0,0,0,20,0,790,160,0,0,0,0,0,0,0,0,150,10,10,100,10,0,0,0,240,150,0,0,20,0,0,0,0,0,10,210,0,10,210,0,0,10,0,10,0,0,0,0,0,0,0,60,20,0,0,0,0,0,30,0,0,0,10,0,0,20,0,1100,530,0,0,0,0,0,0,0,0,0,0,10
E09000033,Westminster,12580,80,100,110,50,1430,430,280,1140,0,310,200,240,1050,490,0,20,40,40,110,120,100,190,10,10,80,90,100,90,60,10,40,170,10,10,0,10,10,100,10,10,10,0,20,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,10,0,10,0,80,0,50,30,0,0,20,0,10,0,0,10,0,0,0,0,10,80,0,0,0,80,0,0,10,0,10,30,40,0,50,0,0,0,20,10,0,0,30,0,0,90,0,10,0,180,0,10,0,390,10,160,100,40,110,20,0,50,50,0,80,90,0,20,0,30,0,90,140,0,40,10,0,0,10,20,40,30,20,10,60,10,10,0,0,860,270,0,0,20,0,0,0,0,0,0,190,0,10,110,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,10,0,0,0,10,0,0,10,0,780,170,0,0,0,0,0,0,0,0,0,0,50
E12000001,North East,11390,20,30,20,20,210,180,70,150,0,80,90,180,180,40,0,20,230,200,80,160,430,1010,0,10,20,80,240,10,20,0,20,50,0,0,0,10,10,80,10,0,0,0,10,0,0,0,0,20,20,0,0,0,0,10,20,0,0,0,0,90,10,40,0,50,0,130,50,0,10,20,20,20,0,20,50,0,0,0,0,10,10,0,0,0,530,0,0,10,0,10,40,40,0,100,0,10,0,10,10,10,160,100,0,0,200,0,0,0,810,0,10,0,1640,40,390,180,10,30,10,0,20,10,0,10,300,0,0,30,50,0,720,170,0,10,0,0,0,0,10,20,200,20,20,160,50,0,0,0,220,90,0,0,0,0,0,0,0,0,0,20,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,110,40,0,0,0,0,0,0,0,0,0,0,30
E12000002,North West,46370,60,150,80,70,930,690,230,780,0,350,770,1030,1310,210,0,120,1160,1820,1270,1760,1920,6510,10,50,80,440,770,50,70,10,80,130,10,10,10,10,30,220,30,10,0,10,30,0,0,0,0,70,50,0,0,10,0,30,130,0,0,0,0,220,30,120,0,110,0,280,100,0,60,160,40,90,0,40,170,0,20,0,10,40,60,0,0,0,1470,0,20,10,10,60,320,170,0,260,0,30,10,50,60,20,590,280,0,10,750,80,0,0,1880,0,10,0,3650,40,1050,580,30,70,40,0,50,70,0,30,300,0,20,40,80,10,5580,380,0,10,10,0,0,0,30,30,400,80,30,290,90,50,0,0,380,260,0,0,20,0,10,0,0,0,0,110,0,20,120,0,0,20,10,10,0,0,0,0,10,0,0,130,80,0,0,0,0,0,20,0,0,0,10,0,0,30,0,540,150,10,0,0,0,0,0,0,0,0,0,80
E12000003,Yorkshire and the Humber,36740,50,60,60,50,540,410,140,490,0,190,320,370,550,120,0,130,710,980,730,2830,2290,6010,10,20,50,270,580,30,50,10,60,130,0,10,10,10,20,200,40,0,0,10,30,0,0,0,0,50,40,0,10,60,0,30,60,0,0,0,0,210,30,150,0,80,0,410,140,0,80,180,80,90,0,50,90,0,40,0,0,10,40,0,0,0,890,0,20,10,0,60,230,130,0,290,0,30,10,20,60,40,710,240,0,0,390,10,10,0,1360,0,10,0,3060,30,1000,670,20,50,40,0,40,40,0,20,240,0,10,30,360,10,3440,310,0,10,0,0,0,0,20,30,320,90,30,220,100,60,0,0,340,200,0,0,20,0,0,0,0,0,0,60,0,10,40,0,0,10,10,10,0,0,0,0,0,0,0,80,50,0,10,0,0,0,10,10,10,0,10,0,0,10,0,380,90,20,0,0,0,0,0,0,0,0,0,70
E12000004,East Midlands,34760,30,60,30,50,480,370,110,340,0,220,870,320,470,110,0,110,360,790,720,4160,3750,6810,10,20,50,400,960,20,30,10,70,90,0,10,20,0,10,170,50,10,0,0,20,0,0,0,0,30,10,0,0,0,0,20,80,0,0,0,0,50,10,30,0,70,0,80,20,0,50,170,20,120,0,20,40,0,50,0,0,20,30,10,0,0,690,0,10,0,0,20,160,140,0,110,0,60,0,20,30,20,630,150,0,0,300,0,0,0,1030,0,10,0,3800,20,360,270,10,40,20,0,30,10,0,10,200,0,10,0,160,0,1160,320,0,10,0,0,0,0,20,20,340,20,40,170,90,10,0,0,250,160,0,0,10,0,10,0,0,10,0,60,0,10,20,0,0,10,0,10,0,0,0,0,0,0,0,110,40,0,0,0,0,0,10,0,0,0,10,0,0,10,0,300,100,0,0,0,0,0,0,0,0,0,0,30
E12000005,West Midlands,47680,50,150,80,80,870,560,160,430,0,490,450,490,600,190,0,150,570,1200,820,2850,2180,6970,10,10,60,1530,1740,40,90,0,60,90,10,20,10,10,10,160,50,10,10,10,40,0,0,0,0,50,50,0,0,20,0,50,150,0,0,0,0,140,20,120,0,80,0,300,70,0,120,220,40,130,0,40,50,0,20,10,0,20,50,0,0,0,1180,0,10,10,0,50,370,160,0,320,0,70,10,20,80,20,880,450,0,0,970,10,0,0,1450,0,10,0,6830,30,840,700,10,60,30,0,40,20,0,30,230,0,0,10,300,10,4010,560,0,10,0,0,0,0,10,20,600,40,50,180,100,70,0,0,250,200,0,0,10,0,0,0,0,0,0,60,0,20,20,0,0,10,10,0,0,0,0,0,10,0,0,480,30,0,0,0,0,0,10,0,0,0,20,0,0,10,0,350,120,10,0,0,0,0,0,0,0,0,0,60
E12000006,East of England,51240,90,140,80,70,860,930,260,920,0,380,1410,960,950,190,0,210,550,920,1220,3320,7020,7510,20,50,80,1190,1740,60,50,10,70,160,10,20,10,10,20,350,80,10,10,10,40,0,0,0,0,80,10,0,10,20,0,10,40,0,0,0,0,40,10,40,0,130,0,20,20,0,50,290,10,130,0,10,20,0,30,0,10,60,60,0,0,0,1240,0,10,10,0,20,30,300,0,30,0,20,0,40,40,30,780,150,0,0,910,0,0,0,1060,0,10,0,4920,30,280,190,40,100,40,10,60,0,0,10,160,0,0,10,290,0,2290,820,0,10,10,0,0,10,10,30,840,30,30,270,90,0,0,0,740,310,0,0,30,0,10,0,0,0,10,170,0,20,120,0,0,10,10,0,0,0,10,0,10,0,0,110,50,0,0,0,0,0,20,10,10,0,20,0,10,20,0,750,280,10,0,0,0,0,0,0,0,0,0,60
E12000007,London,301100,790,1180,1070,600,13870,6190,1950,15510,30,3390,6480,6580,13540,3490,10,860,1320,1900,6440,4170,13170,17770,180,210,830,5480,10140,820,730,130,780,1350,90,150,130,110,170,3520,570,120,50,130,500,0,0,0,0,1150,160,20,20,20,20,60,730,10,0,10,0,460,310,320,10,570,0,750,530,10,210,2710,170,570,0,140,70,10,40,40,40,460,630,20,10,10,8250,10,120,160,20,630,1920,1520,0,290,10,220,30,110,610,130,770,1760,0,20,8710,30,20,20,4200,0,80,0,34830,210,2250,750,420,1490,100,30,910,190,0,370,710,0,160,250,4420,10,18340,3400,0,190,70,10,130,160,60,300,9720,210,240,1140,740,70,10,0,5310,2750,0,10,260,10,50,0,10,10,120,3530,0,140,2690,10,20,70,60,380,10,0,50,10,80,10,10,2190,330,0,0,10,10,20,170,80,30,0,150,0,20,200,0,10070,3420,10,0,0,0,0,10,0,0,0,0,440
E12000008,South East,76290,160,210,170,190,2120,1720,460,1750,10,660,1500,1450,2530,470,0,410,900,1540,1950,3700,3910,10250,40,70,140,2280,2620,150,120,40,180,330,20,30,20,20,10,570,100,20,20,20,70,0,0,0,0,150,10,0,0,40,0,30,70,0,0,0,0,30,20,10,0,160,0,40,40,0,120,450,30,220,0,20,50,0,50,0,20,100,110,0,10,0,1270,0,20,10,0,60,120,900,0,110,0,80,10,50,90,40,920,290,0,0,860,20,10,10,1650,0,30,0,7520,70,470,220,50,240,30,0,180,10,0,20,390,0,10,20,3290,0,3250,1370,0,50,10,0,0,20,20,90,1190,50,70,540,130,10,0,0,1330,730,0,0,80,10,20,0,0,0,20,450,0,50,230,0,10,20,10,30,0,0,10,0,10,0,0,100,110,0,0,10,0,0,30,10,30,0,30,0,10,60,0,1550,570,40,0,0,0,0,0,0,0,0,0,70
E12000009,South West,30880,80,80,70,80,960,770,150,710,0,240,990,540,1710,160,0,90,480,650,880,1320,1870,5560,10,40,40,600,1090,70,60,20,70,130,10,30,10,10,20,330,40,10,10,10,20,0,0,0,0,50,10,0,0,0,0,0,30,0,0,0,0,20,10,10,0,60,0,40,10,0,70,100,20,60,0,10,50,0,10,10,0,20,40,0,0,0,330,0,10,10,0,20,230,310,0,80,0,10,0,20,20,20,220,70,0,0,280,0,10,0,920,0,10,0,1980,50,260,140,10,90,20,0,160,10,0,10,200,0,0,10,330,10,490,490,0,20,0,0,0,20,10,20,200,40,30,250,110,10,0,0,450,290,0,0,40,0,10,0,0,0,0,280,0,20,340,0,0,10,10,20,0,0,10,0,10,0,0,130,50,0,0,0,0,0,10,10,10,0,10,0,0,40,0,610,250,30,0,0,0,0,0,0,0,0,0,30
S92000003,Scotland,41540,70,110,130,140,1110,900,300,680,0,300,320,1640,1930,260,0,220,890,830,940,2040,2080,7830,10,50,30,1250,1430,70,70,30,50,160,0,10,0,30,10,160,10,10,10,0,20,0,0,0,0,70,20,0,0,20,0,20,30,0,0,0,0,40,10,30,0,70,0,90,20,0,40,130,10,70,0,10,60,0,20,0,0,10,30,0,0,0,1480,0,10,10,10,20,110,190,0,120,0,20,0,20,30,20,170,90,0,0,190,10,10,0,1750,0,10,0,3500,50,270,140,20,70,20,0,40,20,0,30,300,0,0,20,290,10,1440,360,0,50,0,0,0,10,10,40,120,40,50,170,30,10,0,0,970,560,0,0,30,0,10,0,0,0,0,90,0,20,40,0,0,10,0,10,0,0,0,0,0,0,0,10,50,0,0,0,0,0,20,0,0,0,10,0,0,40,0,920,370,10,0,0,0,0,0,0,0,0,0,20
N92000002,Northern Ireland,9390,20,10,10,10,170,130,20,120,0,50,440,1130,210,30,0,20,90,370,270,600,1590,1810,0,0,0,130,290,10,10,0,20,10,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,50,30,0,30,0,0,0,0,0,10,30,0,0,0,20,0,0,0,290,0,0,10,420,0,30,0,0,10,0,0,10,0,0,0,30,0,0,0,20,0,50,140,0,0,0,0,0,0,0,0,10,0,10,30,10,0,0,0,130,40,0,0,10,0,0,0,0,0,0,40,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,10,0,0,0,0,0,0,0,0,0,10
W92000004,Wales,15130,30,30,20,20,310,220,80,180,0,100,230,550,320,50,0,40,280,440,310,250,490,2840,0,10,10,210,360,20,20,0,20,40,0,10,0,10,10,130,10,0,0,0,10,0,0,0,0,20,0,0,0,30,0,0,20,0,0,0,0,20,20,20,0,40,0,80,20,0,30,40,20,50,0,10,30,0,20,0,0,30,20,0,0,0,440,0,0,0,0,10,70,60,0,150,0,20,0,10,20,10,120,60,0,0,250,0,0,0,720,0,10,0,2240,10,260,190,10,40,20,0,10,10,0,10,180,0,0,10,100,0,470,230,0,10,0,0,0,0,20,0,230,40,20,120,30,10,0,0,190,90,0,0,10,0,0,0,0,0,0,20,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,10,20,0,0,0,0,0,10,0,0,0,10,0,0,0,0,160,90,0,0,0,0,0,0,0,0,0,0,30
Overseas Residents,Overseas Residents,2390,10,10,10,0,110,170,10,40,0,30,20,890,80,10,0,10,30,30,20,80,140,310,0,0,0,80,30,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,10,0,0,0,0,0,0,0,0,0,0
K02000001,UK,704910,1460,2200,1830,1390,22550,13240,3940,22100,60,6470,13880,16130,24370,5330,10,2390,7580,11670,15650,27260,40840,81180,310,550,1390,13940,22000,1380,1320,270,1490,2680,140,310,240,240,310,5950,990,220,110,200,780,0,0,10,0,1750,380,30,50,230,30,260,1370,20,0,20,0,1340,490,890,20,1420,10,2230,1020,10,840,4480,460,1560,10,360,670,20,320,60,80,790,1090,40,50,20,17840,20,220,240,40,960,3650,3990,10,1890,20,570,90,360,1060,360,5990,3620,20,50,13840,170,60,60,17120,0,200,10,74410,590,7460,4020,630,2280,370,60,1540,400,10,560,3270,0,220,430,9690,60,41240,8560,0,380,100,20,140,230,230,600,14180,650,610,3530,1550,300,20,0,10580,5700,0,30,520,30,120,0,20,30,160,4870,10,320,3640,10,50,170,130,480,20,0,90,20,140,20,30,3350,820,10,20,20,30,30,300,110,90,0,290,0,50,440,0,15850,5510,170,10,0,10,0,20,10,10,0,0,950
